" Absolutely Brilliant! The work of genius! Do not miss!
",spoiler,"I think this is one of the all time best movies. I just happened to see it recently after I saw the first two of the Batman trilogy to understand the third, after I saw what Christopher Nolan had done with the Batman Trilogy! To remember each detail, to connect it so exquisitely, to utilize each character so perfectly, to show vengeance and yet to show humanity through vengeance and to create the sitting-on- the-edge-of-the-seat experience, is an act of genius. Be it the main stars Christian Bale, Hugh Jackman, the ever-brilliant Michael Caine, Rebecca Hall, Scarlet Johansson, and Piper Perabo or be it somebody like David Bowie or Andy Serkis, the utilization of the role and portrayal of emotions be it anger, love, joy, intimacy or humanity is brilliantly crafted. Each twist is beautifully crafted delving into the details but not over doing. Although the story constantly switches between present and the past, the viewer is never lost as Christopher Nolan puts it all together so exceptionally well. The entire movie is built around the cool, composed but wizard-type portrayal of Christian Bale vs a 'plagiaristic' Hugh Jackman with the pure obsession of being the best and to do it the villainous way. Too bad that nobody won Oscar for this movie. But 2006 had some really classic movies. The Prestige is a must-watch!"
" The Prestige An Entertaining Thriller
",,"The Prestige is an entertaining thriller from writer/director Christpher Nothan the man behind films like Memento, Insomnia, Batman Begins, and The Dark Knight. The Prestige is about two magicians Robert Angier and Alfred Borden whose friendship turns into an intense rivalry that leads them on a life long battle for supremacy. Hugh Jackman stars as Angier and Christian Bale plays Borden who also worked with Nolan on Batman Begins and The Dark Knight. Jackman and Bale are great in their roles portraying men who are driven to be the greatest magician in the world. Michael Caine is fantastic as always playing Cutter a man who builds and constructs illusion tricks. Scarlet Johannssan is strikingly beautiful as both Angier's and Borden's lover assistant Olivia. She brings a lot to the small role she does have in the film. David Bowie also does a solid job with his role as brilliant scientist Nikola Tesla. The rest of the cast including Piper Perabo as Angier's wife Julia, Rebecca Hall as Bordens wife Sarah, and Andy Serkis as Telsa's friend Allie are believable in their supporting roles. Director Christopher Nolan does a great job with the period setting and the mood of the film. Even with a running time of 130 minutes the film is never slow which helps draw the audience into the story. The plot for the most part is complex but never complicated but does require a couple of viewings to full understand what the movie was all about. From the twists and turns to the superb acting The Prestige is an entertaining thriller that is sure to please anyone looking for a good film to watch."
" Outstanding, Beautiful, wondrous ... I'm running out of words to describe this awesome movie!
",,"Its surprising how a movie about 2 magicians actually managed to reach a producers table, but I am glad it did.""The prestige"" comes like a breath of fresh air, considering the mediocre fare, us moviegoers are being served these days and as usual Christopher Nolan doesn't disappoint. Christopher is quite deftly carving a name for himself among the best directors of this generation and has followed phenomenal movies such as Memento and Batman Begins with another masterpiece. There are not many directors who can boast of having their last 3 movies in the IMDb top 250 list.The movie takes on an unusual tale of the story of 2 magicians and weaves a poignant drama around it. Full of suspense and mystery. Without revealing too much, I would implore all you viewers to give this movie a dekko, and you will not be disappointed. If the suspense of Memento intrigued you, if the dark and poignant drama of ""Batman begins"" thrilled you, then The Presitge, will take over and take you to a world of envy, jealousy, suspense, drama and yes .. prestige.Enjoy!"
" Work of art
",,"Despite the similarities and the release timing, this movie is very different from ""The Illusionist"" in that it is more of a character study into very obsessive individuals as well as an adventurous, exciting and intriguing example of what film-makers can achieve if they really try.The performances are outstanding, the storyline complex enough to keep you guessing till the end. There are some really quite clever plot twists and surprises.Im happy to say that I didn't ""work it out"" until the various revelations.Very well made and thoroughly enjoyable; a thinking persons film."
" Mystifying modern film-making at it's very best!
",,"The Prestige is quality modern film-making at its very best. Christopher Nolan has proved himself to be a director to watch after his successful reinvention of the Batman series, and now this film; different in theme and tone to Batman, and for my money, much better! The brilliance of this film comes from many different areas - the acting performances and the professionalism of the film shown throughout go a long way towards ensuring that The Prestige is an excellent film, but really it is the story that makes this one stand out. The film is based on a novel by Christopher Priest and focuses on magicians in nineteenth century London. Robert Angier and Alfred Borden are magicians and friends working as assistants to another successful magician. Their friendship turns sour, however, when Alfred makes a mistake that leads to the death of Robert's girlfriend on stage. This leads to a fierce rivalry between the two magicians, and after each one sabotages the others' magic show; the rivalry takes a new turn as they battle to see who can carry out the greatest magic trick...The plot doesn't develop linearly, rather Christopher Nolan chops and changes the exact point in the story where the film is running from, and this works really well as everything always feels fresh and inventive and Christopher Nolan is clearly a director capable of handling this sort of feat. The Prestige features an all star cast, and all perform excellently. The male leads are obviously the main standout. Christian Bale has really proved what a great actor he can be over the past couple of years, and his performance here still works despite the fact that he sounds a lot like Grant Mitchell from Eastenders. Hugh Jackman is good also and he gets to show more of himself than he did in the X-Men films, while the likes of Michael Caine and David Bowie fill out the supporting cast. The cinematography on display is absolutely fantastic, and the film does an extremely good job of recreating nineteenth century London. The special effects are good also, and the scenes involving Tesla's machine are all standouts. It all boils down to a terrific and suitably mystifying conclusion and overall, I really recommend that everyone takes the time to see this film. The Prestige really is one of the best modern films I've seen in years."
" Clever, labrynthian mystery-thriller - with David Bowie!
",spoiler,"There seems to be a strongly defined split in posters' opinions about this movie. On the one hand, there are those who didn't see the two big story twists coming and thought the film was the best of 2006. Then there are those who did see the twists coming and felt cheated, just like audience who booed Bale's Chinese ring magic early in the film. One poster went so far as to say that because THE SIXTH SENSE kept him guessing then all came together but he didn't like the way the ending of THE PRESTIGE had to be explained by the narration, then the latter film somehow failed.I fall into the ""Didn't see the twists coming"" category (whereas I knew Bruce Willis was a ghost pretty much straight away in SIXTH SENSE).I'm afraid I didn't figure out Christian Bale's secret until it was pointed out at the climax of the film, though I did have an inkling of how Hugh Jackman's Tesla machine worked (the clue was in the hats and cats)But none of this matters. The real value of a movie is not the same as the value of a magic trick. Even if the film is ABOUT magic tricks. A film doesn't fail only because you figure out the twist ending. The journey is every bit as important as the destination. (And then there's films that DON'T have twist endings at all - are they automatically bad?) I know how the special effects are done in STAR WARS - doesn't spoil my enjoyment of the film one jot!No - in my opinion THE PRESTIGE is an ingenious examination of the obsession magic generates in its adherents where the entire film is a metaphor for the nature of performance magic.And it has TWO great twist endings. Surely, that should satisfy anyone?"
" Magic Show
",,"Antici..................................pation! ( With apologies to the Rocky Horror etc,etc.)The Prestige is the third act in a magic show where the magic is presented. (The first two are called the pledge and the turn)The basic premise is of two magicians at the end of the 19th Century who become mortal enemies over a woman. And, as important, their rivalry in search of the greatest magic trick. And naturally the dilemma of what you can lose when you want to win, damn the consequences. The protagonists are superbly played by Hugh Jackman and Christian Bale, ably supported by Michael Caine and assisted by Scarlet (why her, again?) Johannssen.Bale who was the boy in the exquisite EMPIRE OF THE SUN (9/10) and, of course, the not so personable anti-hero in American PSYCHO (8/10) as well as the latest Batman incarnation, is growing into his roles. He is on the cusp of A list status and thoroughly deserves it. This film is like an exotic buffet; exquisitely crafted, beautifully presented with oddities and interests available throughout. Moody and electric, it captures the time and era beautifully. It is another feather in the amazing Christopher (MEMENTO (9/10) Nolan's cap. He's become a name director that you can trust with your hard-earned moolah.Especially interesting in reality was the whole story of the Edison/Tesla feud which was only touched on here. Tesla was basically the person who invented AC current and then was shafted by Edison. Watch for an interesting cameo appearance here. And Andy (gollum) Serkis in a non-digitized role.THE PRESTIGE was really magic."
" Never was a puzzle so amazingly clever as this movie....
",,"I watched this movie and not only was I totally surprised with the ending it kept me thinking about it over and over. This movie is without a doubt something to remember, something to shock you and something to keep you wondering. Not only does this movie show you an amazing story it keeps you wondering what side to pick and it makes you change sides over and over. At the end who was wrong and who was right? You be the judge while watching this movie. Great actors, great story, beautiful and very detailed scenery, a bit of history, a bit of drama and everything else you'd desire from a movie. Enjoy this movie and be sure to recommend it."
" Like the Nolan brothers? This is a must see film.
",,"A wonderful movie with a twist to beat all twists . . . everything I'd expect from the Nolans. I swear, I audibly gasped in the theater when the final reveal happened.Christian Bale is amazing and believable, and although I'm not usually a Hugh Jackman fan, I was even impressed with his performance. Creepy and dark, this movie is one of those films you just can pay close enough attention to--I can't imagine anyone having it figured out before the movie lets you in on its secret. I think that ""The Illusionist"" stole some of this film's thunder, and it's a shame--that film was nowhere near the masterpiece that this film is. I am waiting for this film to come out on DVD, just so I can watch it a few more times, being able to (hopefully) listen to the Nolans' commentary track."
" Different
",,"A very different setting, a very different story of the art of magic and illusions makes the movie a classic. Bale and Jackman fight it out for the top spot in the theatrical worlds of magic and trickery. And they weave a spell of magic doing so. i was spellbound in the entire movie, drawn into making hypothesis of how each trick was being performed, and they managed to trick me every step of the way. Both actors are geniuses and deliver a powerful presence on-screen. The dialogs are good, performances great but what makes the flick stand apart from the rest is the imaginative storyline that made me sit the entire movie, moth agape. In the end, when the truth is revealed, one is left speechless. words don't do justice to the film. A must see for all. A slow movie, but that adds to the beauty of it. A definite 9/10."
" excellent movie - a perfect clockwork mechanism
",,"this movie is excellent... the story is outstanding and the plot full of twists, yet there are plenty of perfectly fitting clues during the movie... acting is good too and the late 19th century setting is detailed and intriguing...While undoubtedly entertaining ""the prestige"" gives you a chance to think about the endless conflict between lies and truth or fiction and reality, stage roles and real life managing at the same time not to judge the characters and leaving to the audience the freedom to decide where good and evil (if any) stand...a ""must see"" for everyone, thought it would be wise to note that during the movie appear a few scenes that while not truly violent might be quite upsetting for a young public..."
" Greatest Twisting Movie since Fight Club!!!
",spoiler,"It's been a long time since a movie has captured my interest the way that The Prestige does. The prestige is a movie that intelligently motivates the viewers to keep guessing a simple and yet complicated answer. Like ALL of the most ""INCREDIBLE"" magic tricks ever to be performed there is somewhat of a disappointing secret, but nonetheless if you can keep the audience from ever discovering this secret, they'll never be disappointed. A lot of reviewers will say, the tricks weren't that impressive as if the answer was so obvious but I can bet that until things were made REAL clear those review critics would have never guessed it either. There was no real spoiler in this comment, but if you go and watch the movie after reading what I said about there being a very simple answer to the ultimate trick, you should be able to figure it out even though you might doubt yourself at the beginning. Still, you WON'T be DISAPPOINTED!!"
" Outstandingly good film
",,"This film is about the unscrupulous rivalry between two magicians, who tried to do everything to be better than the other.I have already heard that it is a very good film before I saw the film. Indeed, the film has not disappointed me. This is the best film I have seen in a long time! First of all, the plot is excellent. A story about magic is in itself intriguing. Coupled with a lot of very unexpected and unimaginable and yet realistic twists, this film leaves you surprised until the very end. There are many chilling moments, and many moments where the viewers are made to fidget in their seat because of immense suspense. When everything was unveiled and demystified in the end, I was in astonishment of the outstanding quality of the film.The character development is excellent. The viewers can all understand the cause of the rivalry, and we can all relate and sympathise with he characters.Acting is great. The set designs are visually attractive and nostalgic, and it can easily be seen that a lot of effort has been put into this."
" Nolan is the real magician
",spoiler,"Robert Angier and Alfred Borden have worked together since stage hands. Both wish to be the grandest magician, creating tricks that the world has never seen. Their friendship goes sour after Angier's wife, Julia, dies during 'the drowning woman' trick. Angier continues to build his act with craftsman Cutter, a designer for the illusions. Borden tries to crown himself as the greatest magician, yet lacks the style to drawn an audience. Borden and Angier's rivalry thickens after Borden performs the greatest trick 'The Transported Man'. Obsessed to know his secret, Angier is consumed to discover Borden's method.Angier is a showman. Style, grace and charm are his weapons. A magician relies on miss direction to fool us all. Angier is his own miss direction. His showman ship out reaches his craft, knowing his limitations and playing to that strength. After his wife death, revenge is his only driving force. He doesn't want to be the greatest magician, Angier wants Borden to know he will always be better than him, with no restraint to his conquest. Borden is no showman. Lacks pizazz and style, unable to make the simplest of tricks seem unreal to the audience. His hubris strains his progression, over confident in himself; but with reason. 'The Transported Man' is the greatest illusion beheld by any magician, he finally makes the simplest trick into the grandest of all; no wonder Angier becomes consumed with figuring out the method. They are each others opposite and equal, their antithesis. Their rivalry isn't one of brawn nor of words; they don't talk much after Julia's death. Their fights are of the mind, psychologically and game of wits to sabotage the other.Obsession and identity crisis is deeply explored through out The Prestige. Stated by Cutter, you can't be afraid to get your hands dirty. Though this is not about the death of a little bird for the sake of a trick, lives are torn and destroyed over two mens bitterness. Obsessed with each other, Angier and Borden's original identities are unrecognisable, with those they hold dear holding the brunt of each ones torture. The real magician of this act is director Christopher Nolan. Like a magician, Nolan draws us in nice and close. Cinematography by Wally Pfister, our view of the periodic time is confined and constricted. Our surroundings are blinded by whats happening. Smoke and mirrors, miss direction utilising the non linear time sequence, confuse us from what we are meant too see. Nolan is gifted with his craft as a film maker, playing with the audience. Offering his pledge, creating the turn, then the prestige of the final act, where the revelation finally emerges.Hugh Jackman and Christian Bale as Angier and Borden respectively, are both amazing. Jackman greatly evolves with Angier from a man of craft, to a man torn of revenge and obsession. Bale perfectly shows Borden torn between his love and his love of magic. Michael Caine shows his talent and perfect as Cutter. David Bowie is a real stand out in his minor role as Tesla. Scarlett Johansson wraps beauty and talent nicely.The Prestige is one film that is simple magic. Another mile stone from Nolan."
" Well now, this is a rare case
",,"Typically, if there is a book and then a movie, the book is the better by far. Enter Christopher Nolan, and this is no longer the case.As two friends' different philosophies on magic set tensions in motion, it is a tragic death that forever puts a wedge between them. A rivalry ensues between the more penetrating Borden (Bale) and the showman Angiers (Jackman). With three different time lines moving all at once through most of the movie, there's really never a moment's boredom. This storytelling is efficient and compelling.There is enough foreshadowing throughout the movie to make one giddy. I loved how Nolan chose to focus much more on Borden's personal life than Priest did in the novel. All of the developing back story is gone, but what is gained is worth it in my opinion. Borden's wife, played by Rebecca Hall, was an unexpected treat. She certainly out-performed the other female lead. . .At times, the movie was a little too enunciated, my reason for giving it a 9 and not a 10. Just a little more faith in the audience, especially at the very end, would have been nice.As always, Bale was perfect. Cane was able to really shine as well, especially when reprimanding Angier at the end of the movie. A real surprise though was Hugh Jackman. Of X-Men and Kate and Leopald fame, I was more than worried for his quality of performance in this movie. Thankfully, there was never any reason to be, however. It wasn't till the very end when perhaps he was just a little too over the top (and he kind of earns it) that I thought, ""Wait, that's Hugh Jackman. Oh dear, good for him."" Never for a second was I ever tempted to think of Wolverine or elevators.Splendid entertainment."
" An interesting movie, but really not that surprising
",,"After seeing the movie, I was surprised by the number of 8, 9, and 10 stars that people gave it, saying things like it was ""the best movie of the year"". I must disagree. This is a movie worth watching for entertainment's sake, since individual aspects of the movie are top notch, but overall I would leave movie of the year to something like The Departed instead.Pro's:1) Very good acting 2) Unique plot 3) Nice effects, especially when you see how magic ""really"" gets done 4) Believable characters -you definitely empathize with both main characters, despite their treachery 5) Extremely tight plot. It brings to mind the Harry Potter books, actually - every little detail is important and plays a role. Things that you are think are periphery turn out to lead you to the conclusion. Good foreshadowingCon's:1) So, so so predictable. I was shocked that people were surprised by the ending 2) Inconsistent idea. This movie tried to be about two things. It wanted to be about the plot twist/rivalry, but it also had a theme in the age-old ""is there magic"" question. As stated in the previews and other reviews, there're some surreal sci-fi aspects to the movie. This was very disappointing. 3) There are a few irritating inconsistencies that just make it hard to suspend belief and get into the movie. I won't put any spoilers here - but suffice it to say the movie lost cohesiveness in anything involving sci fi or the final twist.4) The flash-forward flash-back nature of the story telling did not add anything to the mystery of the story - it just leaves you irritated and confused for the first 20 minutes (who is reading whose diary again? Is this before or after the last thing that happened? etc)All in all, the plot was very well constructed and the idea was great. In general the acting was good and it was well directed. It was just missing that extra ""oomph"" that turns and interesting movie into a fabulous one. There was something a little too predictable about all of the plot twists, and something a little inconsistent about the theme of the movie that prevented me from really praising it."
" One of the worst movies ever
",,"It's the longest movie I've ever sit through, it felt like 9 or 10  hours at least. Nothing interesting happens, it's a story so convoluted  and stupid written only to get to the last ""shocking reveal"" that  ANYONE with half a brain would expect coming since the introduction  Caine gives about a magic trick. I wonder just how can Hollywood  believe that people are still impressed or interested in this ""usual  suspect"" trickery: come up with something else already, we don't need  to be ""fooled"", we can take a good narrative that doesn't try to  outsmart us (specially when it doesn't like in the Prestige).  And then that reveal is even dumber than you could ever imagine, not  that you wouldn't see it coming at least 30 minutes ahead, it's just  that you would hope that it's not THAT stupid and that the  writer/director would respect the audience and give something credible  or at least smart. No luck with that.  Anybody that loves movies should stay away from this crap, I'm just  glad I didn't pay to see it, but I'm sad about wasting a couple of  hours of my time with it. Save yours, go see anything else, avoid at  all costs, it is worse than Al Quaeda."
" Oh what a tangled web...
",,"When I left the cinema after watching 'The Prestige', I tried to make head or tail of its storyline and eventually had to give up. This movie is a hotchpotch of unclear situations, flashbacks, mysterious allusions to the extent that in the end nothing makes much sense. Some of the comments on this website did help clarify a number of issues, but in the end the tortuous plot and the all-too-frequent twists and turns had me throw in the towel. It is to be regretted that, in order to ensure the success (?) of a movie, film directors have to resort to irritating 'postmodern' techniques requiring an above-average IQ and a PhD in cinema studies. Oh, for the simplicity and directness of 'Snowwhite and the seven dwarfs'! Among the many unresolved issues, one detail continues to exercise my mind: what is the significance of the small red ball which continues to be thrown at some of the characters and is then thrown back to the sender?"
" No-go
",,"Anyone with taste shouldn't attend a film with either Jackman, Johansson, or Bale, or directed by Nolan. Anyone with a brain would have seen the end coming an hour before the end comes. Chopped-up editing. Confused narration. Historically inaccurate. Very long. Boring cinematography. Studio movie 100 percent. Something has to blow up every 5 minutes to please the audience. The makers don't know if they're directing fiction or historical period piece. Maybe the only thing to save from the film is Bowie, walking through the screen like an alien-life form, with the same distinctive walk we have seen so many times in films (Twin Peaks, the Man Who Fell to earth, ...). David Lynch once wanted to make a film about Nikola Tesla, and Nolan asking Bowie to be him is maybe a nod to the project, but sadly it fails to portray anyone, or anything, in a convincing manner...And all this looks like it's been done and seen before a thousand times."
" Let's watch middle-aged men talk for 2 hours! That sounds SO fun!
",,"There is something Quentin Tarantino always says that I couldn't help apply to The Prestige. In a lot of interviews, he mentioned that most movies anymore aren't even stories, but rather a single circumstance that the director just lives up to for two hours. And that's exactly the problem The Prestige and every other Nolan film has. Nolan just takes one boring concept, then attempts to stretch it out into a long-winded, boring movie by use of his watered-down metafiction directing style. If The Prestige would have been the idea of any other director, they would have at least added SOMETHING to the one-track story or cut it down to half the time so it would have at least been slightly less tedious to sit though.The Prestige opens up with the single least interesting first hour I've ever witnessed in a film. Is there anything whatsoever that was even remotely meant to hold my attention? From the severely uninteresting opening, the movie tries hard to redeem itself with a middle ""twist"" that is too shallow to be called a true plot twist. Simply put, it's a weird sci-fi insert and nothing more. I have nothing against that, but one semi-interesting plot point can't save a pointless movie from being pointless. By the predictable ending, all the scenes that made no sense before make sense. I assume this is a style Nolan finds clever, but it got old after Memento. In The Prestige it's simply annoying, if not a bit childish. It's used here as a way to force an uninteresting plot into something that is watchable by indulging the viewer in cliché mystery. And I predictable and analyzed everything I just said above in the first ten minutes alone. Ironic, isn't it, that Nolan tries so hard to unpredictable but the very storytelling method he uses gives himself away. Christopher Nolan is a lot like an immature little kid trying to impress an old magician with a cheap coin trick. It's amusing and cute at most.The other main problem with The Prestige is it lacks anything whatsoever even slightly original. The one-line plottwo dueling magicianshas been used in everything from multiple CSI episodes to cartoons like Scooby Doo to old classic horror Hitchcock Presents episodes. The sci-fi insertI won't spoil what it ishas been done before in other movies time and time again. The dramatic scenes are all as cliché and predictable as possible. All the fanboys who are calling The Prestige even remotely original really make me laugh.The acting is decent on all fronts, and sometimes borders on cheesy when some of the actors forget their accents half-way through. The directing is somewhat stylish, but nothing that held my attention or is anywhere above average.But above all, the main flaw is by far the fact that 2/3rds of the entire movie is irrelevant to the plot or to anything whatsoever. It's just a bunch of old men repeating the same lines about magic tricks over and over to the point of nausea. I don't have the strongest attention span, but I can certainly sit through a slow-paced movie when the slow pacing actually has something to do with the story. For example, the original 1970s Alien had a complete hour of seemingly irrelevant screen time, but it used that to build atmosphere. Here, in The Prestige, you have an hour and a half of screen time devoted to nothing but hearing old men talk about things that make no difference. It doesn't build atmosphere; it bores. I was already screaming, ""Does it EVER end?"" at the screen before I was even halfway through, and that is simply ridicules.Overall, The Prestige is a completely pointless watch because you've seen it all beforein half the time. It's cliché, painfully boring, and ultimately pointless: all staples of Christopher Nolan's film making.0/10"
" Confusing, idiotic, and pointless.
",spoiler,"Before I forget: Somebody said this was the best twisting movie since Fight Club. Honestly, must you make such a pointless comparison? Not only was Fight Club a hundred times better than this movie, the only thing it shares is the fact that people look like other people. Deal with it.I thought it could be a good movie - but then, of course, I watched it. This was a chance to make something great. It had good acting, famous actors, pretty cinematography and and a pretty neat premise about Tesla and his magic electricity/ duplication machine stuff. It failed, though, rather miserably. Now, it would have been a good movie, had it been muted, all the death and violent scenes, cut out, and simply been a showcase of interesting shots and pretty colors. And, of course, Tesla' cloning machine. In fact, the premise of the movie was pretty stupid. Seriously, there was no reason to make them magicians at all. Anybody can kill people, it just provides more interesting deaths if they can drown people in tanks or have people shot with their own guns. Take a hint from Pan's Labyrinth. Just grab the other guy and stab them in the face outright. It was confusing throughout. I eventually got it, but I had to pause the movie a few times. I'm not stupid, it was just so unexpectedly confusing I had to pause and think. Okay, so some guy called Angier drowns in a tank. The other guy, Bordon, goes to jail, and reads the dead guy's journal. The bits from the past switched between the dead guy reading the diary of the guy in jail, and the events leading up to him getting the diary. Both the past and present have a lot of unneeded jumping around all over the place, and in between all of that, the magicians end up hurting and killing a bunch of random people. They steal each others tricks, most notably the ""Transporting Man trick"". Eventually, Angier finishes reading Bordon's diary which ends with something like ""I KNOW YOU HAVE THIS, I GAVE IT TO YOU ON PURPOSE. MWA!"" As Bordon finishes reading Angier's diary, he gets a similar message. Finally, the movie confesses outright (although it hinted throughout) that Angier had created doubles that died every time, and as actually alive, (he most likely framed Bordon) and he steals Bordon's daughter for revenge and Bordon prepares to be hanged. Cutter refuses to let Bordon be hanged, but then doesn't care that Bordon (who had a double; one always posed as his agent. this is also how he did the transporting man trick.) gets the happy ending because he shot Angier, who made a ridiculous speech about how he never wanted Bordon's trick and just wanted to 'see the audiences' faces'. ""OMG, they clap for me! Must kill more people!"" After Bordon shot Angier, Cutter should have shot Bordon. Then they would have both gotten what they deserved. Except poor little girl would be all sad with no father. Cutter wouldn't want that.Oh yes, and one of the Bordon's loved Emily, their wife, and the other loved Olivia. Emily got mad because of the ""affair"", if you could even call it that, and so she hung herself. Rather stupid if you ask me.Speaking of the deaths, I thought the whole ""Oh noes, Angier's wife is dead"" thing to be idiotic. It started the whole stupid story. Throughout the whole movie, Bordon repeats ""I don't know which knot I tied."" Wow, I think you would, considering you specifically changed your frigging mind about what you were tying halfway through. I mean, seriously.What's wrong with you people? Get over it! I mean, seriously, you can't be that crazy obsessed, since the movie didn't mention the origin of this insane obsession. Oops. Never mind. Bad move, Nolan.The only reason this deserves a three is because of the actors, the cinematography, and the fact that it made me mad enough to slap everyone involved. Except David Bowie, because, in all honesty, the Tesla parts were all pretty cool in premise. They should have made the movie all about him. Three Cheers for ""Tesla: The Movie"".Was I really the only one who thought Scarlett looked a bit like Keira Knightley?"
" Just BAD!
",spoiler,"(Contains no real spoiler, but could prompt a naive viewer to draw conclusions prematurely.) The intrigue of magic, what invites people to suspend disbelief for a moment, is the realization that the trick never IS supernatural; completing it doesn't require the violation of laws of physics, although all one's senses tells you it must.This movie, although beautifully composed and photographed, relies on sci-fi stunts to carry the story, which I think cheapen it and preclude it from being brilliant, even clever.Also, using the analytical tool of working backward from the ending to determine the likelihood of the events that preceded it, there are a number of problems with the story. Apparently, these magicians could not only conjure up illusions, but could also read minds and foretell the future.A big disappointment. . ."
" The real mystery is the praise this film received
",,"Christopher Priest's novel novel on which the film was based is to my mind by far the least interesting of his that I have read. It's reliance on impossible, rather than speculative, science making it ever so slightly ridiculous to this confirmed rationalist. The best feature of the book by far was the complicated narrative methods it used. Needless to say this is totally lost in Nolan's tricksy film. The narrative here is disjointed, not for any obvious effect, but seemingly because this is now Nolan's style, a style he will use regardless of how appropriate it is to the film. What we end up with though is an uninteresting tale badly told, devoid of humour or life. Christian Bale is as mannered as ever, after several films in which he got to use his unconvincing American accent he now sounds equally unconvincing as a cockney. Hugh Jackman is slightly more watchable but Scarlett Johannson is wasted and Bowie as embarrassing as ever. Watching this back to back with the less feted ""The Illusionist"" is instructive, that film was as predictable and old fashioned as could be, it was at least entertaining and Edward Norton runs rings round Bale."
" A very well told story despite the lack of shine in the final reveal (spoilers)
",spoiler,"Magician Alfred Borden is on trial for the murder of fellow magician Robert Angier, allegedly by positioning a lockable tank of water below a trap door that Angier fell as part of a trick. With the prosecution pushing for the death sentence, Cutter, experienced mentor to both men, relates the history between the two men. Starting as friends working as plants to support an established magician, their friendship turns into professional rivalry at first but a tragic accident sees the two enter a personal battle.Like everyone else, I want to be liked. I want people to think good of me and perhaps respect me; I don't think it is an unnatural thing and, no matter what they say, most people feel the same. However I have never pandered in my opinion to the majority voice and the IMDb's ridiculous ""was this comment useful"" voting system will not deter me from questioning why this film is so highly thought of. On one level I can see why because it is a masterful piece of story-telling that weaves flashbacks within flashbacks as easily as moving between concurrent scenes set in the present (whenever that is in regards the narrative). In doing this it doesn't produce confusion as to when we are but rather makes the story much stronger and deeper. Nor did I have a problem with the sci-fi ideas being put into Victoria times; no, although the ""cloning"" machine is a jump, it is only a jump because my head is stuck in the period and not accepting such an idea as I would in another film.No, the problem I had with it was the build up to an ending that I had to spend a lot of time thinking about. I didn't think so much because I didn't get it  I thought about it because I didn't think it would be so straightforward (in sci-fi terms of course) and predictable. The boards are full of debate over whether the machine works or not, but I think that the reason for this is that many are keen to find a twist and trick that isn't really there. This was a letdown for me and the delivery of the final scenes suggested that I should be taking it as a twist or surprise, but really it isn't. To me this stops it being as good as everyone else seems to think it is, but I still can see the strengths that kept it interesting for two hours.As said the story-telling is very strong, even if the conclusion isn't all I would have liked. Visual themes (clues?) are run throughout the film in a way that isn't clear until after the plot becomes clear. Ahead of this stuff though, is an engaging story in regards the characters, which was what drove the majority of the film for me. The flashback structure compliments the narrative well and produces characters sucked under by envy, hate, bitterness. With this to work with both Jackman and Bale give strong performances that really drew the script out and made this aspect so interesting to me. Caine is a class-act as he often can be but some of the other casting is questionable. Serkis I have no problem with in a minor role, but Bowie is always a risky prospect (see Fire Walk With Me for proof  or rather lack of proof since he was cut down to a minimum to the detriment of the film). Here he isn't terrible but he certainly isn't any good. Johansson I'm not sure about as an actress. She is pretty as a young woman but her acting isn't always up to scratch and here she is pretty average at best.Overall then, not as brilliant as everyone would have you believe because the conclusion is nowhere near as strong (or surprising) as the delivery and build-up within the film would suggest (far less the gushing praise and theorising herein). The manner of telling is masterful though and works so well that perhaps it accounts for my problems late in the game. The lead pair respond well to this, both turning in very strong performances. A very good film then, just not as wonderful and flawless as the praise on this site would have you believe."
" Not so much of a magic trick, just a flight of the imagination... maybe.
",spoiler,"Okay, well I'd been looking forward to this movie, the premise sounded great, Victorian magician's competing with each other for the 'trick they'll be remembered for'... I've got time for the entire cast, and in my opinion they pretty much all turned in great performances... but i'm still a little unsure of how worthwhile this movie really is.*spoilers*so, the movie seems to centre itself around a clever trick 'The Transported Man' - which, although at points is described as nothing more than an illusion created with a magicians double, it's also suggested that Nikola Tesla invented a machine that would not just duplicate objects.. but would perfectly duplicate PEOPLE?!okay, i'm of two opinions, either:A) the machine doesn't work = a clever, ingenious movie that i've yet to fully suss.or B) the machine does work = a naff work of fiction that pivots on an, as yet, impossible piece of technology.now aside from the mass of arguments going on in the forums, i'm lead to believe that Nolan has created a film with a *working* machine, this is nothing new, many a hopeless whodunit has cropped up an impossible-to-figure killer in the final real. or, like the prestige, has relied on some bit of gadgetry that turns the entire reality of the movie into a farce... Scream3 springs to mind with the 'voice changer' that'll change anyone's voice into anyone else's.it's about magicians... normal people, creating something mystical, with no more than skill and misdirection... whereas this movie has a normal man, creating a truly mystical effect, with a hugely preposterous work of fiction... if he can invent a 'duplicating' machine back in the Victorian times, then why not just have all the magicians as wizards as well, if you're gonna leap into fantasy, then leap with your whole being, not just plop it in at the end as a silly fix-it.here's hoping someone makes a movie of 'Carter Beats The Devil' instead, set around the same time, with a far more plausible storyline, and characters you really learn to care about.then again, if Nolan comes out in 5 years time and explains to us how the movie works with a *non-working* machine, then all is forgiven, and this is a damn good movie..... but until that day... 3/10"
