" Not
",,"I've been content to lurk and learn on this web site for months, but after reading the reams of glowing critiques of this film, I felt obligated to get an IMDB account and print a contrary point of view.The Shawshank Redemption is an obvious, thinly characterized, visually uncompelling film.  Whether it's the good guy/bad guy cliche or the  white guy/black guy cliche, it's still the same old Hollywood.This is not a film which discovers life through enigmas, dilemmas, and reflections.  It is a film which wears its rather plain message on its sleeve.3 out of 10.   For prison flicks try Dancer in the Dark.  Someone else recommended alternative prison flicks Kiss of the Spider Woman and Cool Hand Luke.  I heartily agree with those choices."
" Very unoriginal
",spoiler,"I have a good friend that I can discuss movies with all day. Generally we have very similar tastes and critiques. Shawshank, is the only movie we completely disagree on. This movie insulted my intelligence from the first minute. All the prison clichés are painfully represented in this one film. The Innocent lead character, the benevolent inmate friend, the evil warden, the sadistic guard, etc.. Then of course you are mesmerized by the hackneyed subplots and obligatory scenes (i.e.) the attempted rape. About the only ingredient not thrown into this proverbial soup was a football game.This movie has some fine acting and direction, but considering its big name cast and production, the product is sophomoric at best."
" Too flawed
",,This movie is a total piece of manipulation. It does have a few redeeming features though - Morgan Freeman's narration all through is pure art!!! This guy acts with his mouth!!! As a piece of fiction it has some merit and I can see why many people would enjoy it. But to be classed as one of the best movies of all time - really? C'mon!!! Certainly the portrayal of the brutality of the guards during those times I would say is fairly realistic.The one part of the story where an old timer gets released does ring true. There are many people like that who are totally institutionalized and do not have the skill to survive on the outside without a good support network in place.This is a movie for those people who like everything laid out perfectly for them and doesn't require any thinking. Personally I like a bit more depth and reality.I don't want to put people off seeing it - it should be watched once. But for me the flaws outweigh its redeeming features.
" The best film ever made!
",,"'The Shawshank Redemption' is the best film ever made in the history of world cinema! The Best Hollywood Film Of All-Time! A Masterpiece! A cult classic! A legendary Epic! A Film that you moves you, leaves you stunned!Performances: Tim Robbins is astounding, his careers finest after Mystic River. Morgan Freeman is masterful, his careers finest after Million Dollar Baby. Others are excellent.'The Shawshank Redemption' is cinema at its very best. My salute to this flick! A true Masterpiece! I just love this film! The most powerful film of all-time."
" Very good, but probably over-praised
",,"The amazing thing about this film is how many people fail to realise that the film is about Red, not Andy. It's Reds perspective of Andy. I only mention it because many people strangely think its told from the perspective of Andy.That common misunderstanding behind, a well made film. The photography is magical, the story is strong, the performances are exceptional and the depths of despair and humanity of canvassed well without losing mainstream appeal.But that aside, there is a strong willingness to overstate this film. In the end, it is a slightly overdone and there is a bit too much 'triumph of the human spirit' dribble on the side. But I don't let that get in the way of what is otherwise a very good film with re-watch-ability.Hadley's release from prison and letter deserves a spot in cinema history. That part was absolutely exceptional."
" #2 in the TOP 250 is right!!!
",,"I saw this movie for the first time a year ago. In those days I was browsing the IMDb when I saw this movie ranked #2 in the top 250. That was very weird for me because I never heard about ""The Shawshank Redemption"" before. So I decided to go and rent it immediately. After watching the movie I was positively surprised. Definitely this is the best movie I've ever seen. The story, the direction and the cast (Specially Tim, Morgan and Gil Bellows) are perfect! The Shawshank Redemption really deserves that spot in the rankings. This movie is a ""must see""! Thanks IMDb and all IMDb users for the top 250 and the wake-up call!"
" The Shawshank BESTemption
",,"The best movie I've ever seen. I've seen her more than twenty times and it's always perfect. On the 10th year anniversary DVD edition Frank Darabont claims that the movie has helped people through divorces and losing love ones and so on, just see the movie and you'll understand why.The scene were Andy Dufresne finally gets out of Shawshank and he's standing in the rain and raising his hands is one of the better scenes in the movie history. I've got that poster up on my wall. It's amazing how you feel brightened when you see that particular scene.Try seeing the movie a couple of times, and then reading the book which is written by Steven King, and then seeing the movie again. It pushes the movie up to another level and you'll like it more thereafter."
" just great
",,"Thanx to everybody who helped to put Shawshank back to rank 2 in the top 250, in front of LotR3, where it belongs. I've seen this movie about 20 times and I never get tired of it. That's what makes a movie the best. The first 2 in the top 250 are where they belong. The 3 LotR-movies should be out of the top 10. They should create a category for special effects. Put them on top there. But for a great movie it need a lot more then effects. The story of Shawshank is absolutely great. The actors did their best. It's still a shame, that this great movie didn't got a single Oscar. It could have win the best picture in most years against all winners."
" Best Ever
",,"How many ways can I list why this is best movie of all time?1.  The most perfect ending of any movie I've ever seen. 2.  Best story - Steven King (not even a fan of his) 3.  Best acting performance: Morgan Freeman, absolutelyamazing, best ever (Tim Robbins is brilliant also) 4.  Best narration - Morgan Freeman's character 5.  Most uplifting, touching, moving story ever told. 6.  Outstanding soundtrack 7.  Beautiful cinematography. 8.  Most evil antagonist - The warden 9. Best dialogue - so many memorable phrases and quotes!I could keep going.  I've never encountered a movie that has touched so many people."
" Decent film, highly overrated
",,"I finally decided to see this film after reading good reviews and noting that this film ranks in IMDB's top ten list (currently #2). At the very least I disovered where all the noble people are: they're in prison!The film is decent, but it certainly isn't what I would call great or extraordinary. There are good performances by Robbins and Freeman, but the pace of the movie is very slow and the cinematography is unremarkable. Characters are largely stereotypes, the story is somewhat formulaic (and sometimes ludicrous), and the noble prisoners vs wicked guards dichotomy is simplistic and unrealistic. I was also particularly annoyed at the narration, which always seemed to explain more than it needed to. As for the ending, I guess I was not as suprised as others since I did read the Stephen King novella many years ago. Still, given that the story takes place in a prison, you don't need to be a genius to guess part of it.This movie reminds me of Dead Poets Society in terms of its tone and theme of uplifting the human spirit against a backdrop of despair. If that's your thing, you'll love the movie. It's not really my thing.5/10"
" Are you serious??
",,"Sorry folks, but can this film really be (one of) the greatest of all time? Entertaining? Yes. Well acted? Err...yes.  'Life affirming'? No way. Realistic? Don't make me laugh.Twenty years or so pass in this film. Does anybody get any older? Apart from the occasional pair of specs, that's it. Not an extra wrinkle to be seen. What happened to the make-up department?People get beaten to within an inch of their lives. One death and one wheelchair case, but otherwise just a couple of bruises which disappear rapidly.The 'baddies' get their just deserts and we're all supposed to shout 'serve them right' (as we say in England). The 'goodies' live happily ever after, but we knew that would happen within the first ten minutes. The people who think this is a great film probably think Stephen King is a great author. Competent and popular...yes. Great...no!! P.S. Who replaced the poster after...? Was that an oak tree? Maybe leaves are a different shape in America."
" absurd and so predictable
",,"This movie is annoying in several ways.  The criminals are all goodhearted, thoughtful, sensitive guys while the guards and warden are the REAL bad guys.  gimme a break.  What is this?  Dukes of Hazard? (which was far better than this).  Further, the plot is so, so, so predicable.  Good guy outsmarts the bad guys and real justice is served. spare me.  I know, a lot of people love this flick, but in my humble opinion it is a big waste of time."
" Saccharine
",,"Why do you like this so much? It steals directly from every other GOOD prison movie I've ever seen: The Great Escape, Escape from Alcatraz, Midnight Express, you name it. Because it allows the hero to be raped it's somehow brave or profound or heaven forbid realistic. Far from it folks. The work of hacks, only the MAIN performances are redeemable. How 'bout that warden, quite a 3 dimensional character that one. As are all the peripherals. Its bad, but in an average hollywood way. Of course it's overblown but it entertains decent enough in that much. Nothing memorable, infact I'd have forgotten it totally if it weren't for the persistant and oh so undeserved praise heaped upon it. But hey if it does it for you more power to you. Just don't talk about it's ""power"" in front of me, I may puke."
" Why? Why? Why?
",,"I just don't get it. It's not that I think this is an awful movie or anything, but no.2? Look at the rest of the movies in the top 10. Does it REALLY stand comparison with the Godfather or Seven Samurai? I think not. It's a manipulative, sentimental Sunday afternoon movie, raised above B-standard by some quality turns by talented actors. Nothing more. And who cares whether Andy could put the poster back in place or not. It's a patently ridiculous 'escape' to begin with. I understand that most of the people on this site will have a pop at me for being a snob, but the fact is I love Star Wars and Lord of the Rings and other 'blockbuster' movies. But if you're looking for a genuinely affecting drama, this doesn't cut the mustard. Sorry, guys, but you're all wrong."
" An ""O.K."" Movie, Worshiped Because of It's Accessibility.
",,"Shawshank Redemption has been elevated in popular opinion to the status of masterpiece because of one irrefutable virtue. It is accessible. Regrettably, as is true in so many cases, popular opinion is an inaccurate gauge of this picture's actual quality. The reason this film has attained its current level of acclaim is that it is impossible to misinterpret its theme or message, impossible to be offended by it, impossible to be confused by. However, as this review should show, it is entirely possible to be unimpressed by ""Shawshank.""The story of Shawshank Redemption is something I might expect if I was being pitched a script by middle schoolers. The complex coincidental frameup, the daring escape, the clear cut definitions of good and evil. the timeless friendship finally and uneventfully consummated on a beautiful shoreline. Each step more unsurprising than the last, each beat more clichéd that the last. Every time the filmmakers feel like building tension or revealing something about the characters, they take the most obvious road. This might be excusable if the road didn't also lead to the most obvious destinations.People also praise the acting in the film. While it isn't at all bad, it's hard to be impressed when the actors are playing such simplistic roles. Stereotypes when acted well are still boring.I sincerely hope that over time, when the film has settled into history and once people are more able to set this pandering film along side its heavily plundered predecessors, it will become clear that it offers nothing new, and that what it does offer it doesn't even offer all that well."
" absurdly overrated
",,"This movie is absurdly overrated by people who think soppy affirmative moviemaking accompanied by a lush score is synonymous with aesthetic brilliance.    The direction is nothing to write home about, the cinematography is, frankly, standard.  The script has Steven King written all over it - a melodramatic plot involving the woes of an educated bloke told in overwrought dialogue full of clumsy metaphors.  (A good example: the moment when the scriptwriter decided that the prisoner's interest in geology had to be spelled out for the dumber members of the audience ""It's all about TIME and PRESSURE..."" just in case anyone managed to miss the connection). Morgan Freeman is, as usual, superb but Tim Robbins is inconsistent as a man who goes from being the gaol newcomer to an old hand.  While the film's sympathetic liberal political stance can be commended, it's certainly not a great work of art."
" Worth watching, but not extraordinary
",spoiler,"Some consider it a masterpiece, some just an example of experienced film-making. I'm sticking with the second opinion. I really do like The Shawshank Redemption, mainly because of its actors, but it remains a movie which pretends to tell a shocking story while using black-and-white schemes, unlikely characters (Andy Dufresne makes some saints look like amateurs) and incomplete character backgrounds. It is utterly unauthentic wherever you bother to question its settings or characters.A better prison movie should at least give the audience an idea of what rape, the loss of freedom, the loss of contact to your family and friends, bad conditions and dullness can really do to a person.I like the movie when it manages to show me how Brooks isn't able to adapt the outside world anymore. I find it mediocre when it tries to tell me the story of true friendship, strength and hope itself lying within a prison. I do not like it when it sells me men who manage to get through such hard times without developing any kind of trauma or negative characteristics."
" Mystifyingly adored piece of melodrama
",,"That this film ranks as No2 in the 'all time' list on IMDB says a lot for how folks don't watch films from any era before the 90s anymore, for how else could it genuinely sit atop that list? I suppose in an age where everything on amazon gets at least four stars, good subjective criticism is proving harder and harder to find...but really...is this film better than Chinatown? Better than Casablanca? The Third Man? Mean Streets? Withnail and I? Better than Adam's Rib, Singin' in the Rain, Rear Window, Day for Night, Bande a Part, Taxi Driver, West Side Story, Les Quatre Cent Coups, Some Like it Hot, Seven Samurai?I've seen this film twice, once at the cinema and once on TV as I lie stuffed with Xmas dinner. The first time was mildly enjoyable, the second pretty turgid. Despite the presence of the ever excellent Robbins (though Morgan Freeman phones in the same performance he's given in every film ever since), this film never transcends the humble source of its story - a Stephen King short - and whilst it's a 'nice' tale with a reasonable twist at the end, can anyone else explain to me why such praise has been heaped on this utterly average experience?And it's not just IMDB. A recent UK Channel Four poll found Shawshank right up there. Perhaps it's the combination of pseudo-harsh prison story and a buddy tale along with the lashings of on the nose humanism that appeals across genders and other boundaries. I don't know. But believe me, if this were the 2nd best film ever made in the world ever, let's just say cinema wouldn't be the popular influence it is today.Go out there, people. Find the true 'classics', find the films this piece of sentimentalia stole its every beat, every note, every word of dialogue from. And then come back and tell me this is anything other than a hotch potch, a 50s throwback with a 90s sentiment."
" The same old story
",,"It is strange that this movie is 2nd in imdb chart, as it is the same old american story, where good people win, and bad guys died. More strange, the USA is still the place where this story must sound more false."
" Was I watching another movie?
",spoiler,"The Shawshank Redemption is one of those films that people either love or  well, hate is probably the wrong word.It's an OK film, but lacks in so many areas, most of all script and ideas. Yet again, we are subjected to an innocent man being sent to prison, governed by a sadistic guard and corrupt governor. Yet again, we see him get a glimmer of hope of release, and yet again we see hope destroyed.It's not exactly original.But, it is well filmed, and superbly acted. Tim Robbins and Morgan Freeman played the lead roles to perfection. The surrounding parts were played as equally well, and none let the film down. Pity about the script.Don't get me started about the poster on the wall. All the searches, and no-one took it down? Oh, come on.Watch the film  yes, even enjoy it. But please don't think it's one of the best."
" A Contrarian View
",,"Okay, let's say this from the word go...Shawshank Redmeption might as well be called Fantasy Island visits Alcatraz.  Lets just see how many shopworn prison movie cliches the picture has:1.)  A corrupt warden 2.)  Brutal guards 3.)  Homosexual gang attacks (at least not in a shower) 4.)  Innocent man sent to jail has a journey of self discovery 5.)  All illiterate convicts speak flawless english and spout witty phrases. 6.)  No racial tension, in fact no blacks with any character except Morgan Freeman doing a version of the kindly butler from a Shirley Temple picture...after all, it appears all he is there for is to be the witty sidekick and supply cigarettes and pictures of scantily clad women. 7.)  A black man runs the illegal smuggling into the prison 8.)  Nobody in jail is bad, or even seems like they could be violent, they are all a bunch of happy go lucky working class stiffs.  I guess this means we should be able to identify with rapists and murderers as they are just like us...a chilling thought. 9.)  Nobody except the hero ever attempts an escape or seems to want to escape, 10.) Over use of metaphors such as rain as a metaphor of washing himself clean of his past and putting on a new life.I am not saying that all prison films have to be a version of Scared Straight, but come on, this is clearly a fantasy prison and the very unreality of it undercuts anything the movie might be trying to say.  The Shawshank Redemption is in this reviewers eye nothing more than another holier than thou morality play packaged as ""gritty realism"" all because it is based in a prison...ho-hum."
" Three tales of hope
",,"I think that the Shawshank Redemption is one of the best movies ever made. The acting is crisp and full of endless tension, sometimes forlorn and on other occasions full of fear. How Stephen King could come up with a horror story like this is beyond me. It's a real nightmare to be in a penal system with so many things going against you. Personally, I think that Forrest Gump (FG) is also a tale of Hope, but in a different sense. Firstly, FG shows the hope of waiting for the woman you love for over 20 years. Secondly, FG shows that there can be hope for mentally disabled people to continue in society and aim for goals. I think that both movies are great and should not be missed or inappropiately criticised. I also urge people to watch La Vita e bella (Life is beautiful) as it is as good as The Shawshank Redemption and has some similar points. May we all hope for more movies like these.PS Also watch It's a Wonderful Life (James Stewart) as this is about hope as well."
" One of the best prison dramas ever
",,This was a very good movie.  Robbins and Freeman are Terrific.  It was a very moving movie.  I would strongly recommend this movie.
" I thought there were supposed to be no fairytales?
",spoiler,"!!Spoilers to this movie, as well as to Sixth Sense and Citizen Kane just for spite!!Shawshank Redemption is one of those movies that oozes with ""give me an Oscar pleeeeeease"" all over it. You know the type  - like ""Dances with Wolves."" Oversentimental and overlong. It's surprising that this movie has such a high imdb ranking considering it's such a very black and white (prisoners=good, prison-keepers=evil) movie rehashing what's been hashed and hashed many times.The story concerns an apparently-wrongly-convicted banker Andy Dufresne (Tim Robbins) who is sentenced to life at Shawshank Prison in that creepiest of states, Maine, for murdering his wife and her lover. His main 'friend' at Shawshank is wily old-time-prisoner named Red (Morgan Freeman). Nobody can deny that Morgan Freeman is one of the greatest actors ever, and I'm not going to. Tim Robbins also gives a performance that one wouldn't guess he had in him by watching, say, ""Nothing to Lose"" (which nevertheless is a better movie). And the supporting cast is all excellent in roles that are incredibly one-dimensional. Okay, that's it for the good. Here comes the bad, and the ugly.Early on in the film, Red, who doubles as the narrator, tells us that although he'd like to tell us Andy wasn't gang-raped by some of the fellow inmates (the only bad inmates in there, by the way, and then they get sent away, so that leaves only good ones) but he can't, cause ""that'd be a fairytale.  And there are no fairytales here at Shawshank."" How wrong he is! The whole movie is a fairytale (albeit without any of the excitement and fast-pace of one).We get characters who are so completely good as to be Saints for our two main prisoners (and most of the other ones) and the Prison guards and warden who all seem to be variations on the evil stepmother from Cinderella and the evil stepmother from Snow White (heck, they're so evil, their intramural baseball team's name is the Marauders. Gee, I wonder if you people get the hidden message?).The story itself is about two-and-a-half hours of sadism (very slow-paced sadism, mind you), an hour of philosophical jabbering that, frankly, is far inferior to a philosophy class at the college if you're into that sort of thing (Hope is Good? Oh my God! What a revelation! Tell me more! Honestly, I've heard songs which have more depth than this movie!) And half an hour of the ending.It's hard to talk about the faults of the movie without giving away the ending, because, the ending itself is one of the main ones. All good movies have an ending that makes you think (or at least are somewhat open to interpretation, and/or sequels). But not this one. Although I counted at least five or six points where the movie could have ended with leaving some room for thought, it follows through to the bitter predictable end. It's as if it's saying ""you know what, you viewers are all idiots, we better not let you think about anything at all."" Even if that was true, it's quite insulting.  What's more is the ending is incredibly predictable. How could it not be, if it's told to you in the title of the movie? I mean, imagine if the Sixth Sense was called ""The Dead Psychologist"" or Citizen Kane was called ""The Sled"" (sorry, imdb censorship guys, I know this makes your job harder, but I just can't think of a way to explain it otherwise).And I haven't even mentioned the worst part. This movie is incredibly long and boring. It's not a movie that is ""slow"" or ""moves at its own pace"" - those are alright by me. No, this movie, something is always happening, but not a single thing of interest. And like that for hours and hours and hours and hours and hours. Okay, that's a bit of an exaggeration. But still.Another thing is this movie's already-mentioned assumed self-importance. It's irritating at the least. It's a long, boring, unoriginal version of what Cinderella would be if somebody traded in all the women characters for swearing, rape and police brutality. I mean, frankly, Charles Perrot beat you to it by four centuries, that's close to an all time record for unoriginality!"
" unoriginal prison movie
",,"There are some things in this life we will never understand... How did the universe begin? What happens to our souls when we die? How did a movie as bland as The Shawshank Redemption become so overrated?In the case of certain other movies, I can at least understand the reasons why they're overrated. But The Shawshank Redemption is so... average. And cliché-ridden. The film's moral is basically that hope is important, and there's nothing wrong with that in itself. Heck - I have no problem with simplicity. The problem is when you move past the simple and into the land of the simplistic. The movie treats its borrowed plot parts (Count of Monte Cristo, anyone?) and banal themes as though they were freshly minted nuggets of wisdom. (I wouldn't be complaining if it didn't pretend to be anything more than a pleasant diversion.) However, it is with its very last shot that the movie reveals its true condescending colours. If it had ended moments earlier instead, with that poetic shot of the sea, I would have had some respect for it (that's where the superior original story ends). But no, the director had to spell things out for his audience. Frank Darabont knows how to tell a story. He just doesn't know how to tell one with any originality or depth.The movie is partially redeemed by three things. The majestic cinematography, the powerful score, and most of all, Morgan Freeman, one of the very best actors working today.As for my rating, yes I'm one of those jerks who gives a movie a 1 just to lower it on the top 250. I think it's outrageous how highly it's ranked here. Even the folks who made it would think it's ridiculous to consider it one of the greatest films ever made."
" Terrifyingly Overrated
",spoiler,"Shawshank is on TNT approximately five million times a year. It is the second-highest rated film on IMDb, and it was nominated for seven Oscars. It is a movie that can make grown men cry. Morgan Freeman and Tim Robbins deliver great performances. Thomas Newman's original score is beautiful. It's an engaging film about perseverance, friendship, will power, and hope.But then again, does it really belong in the same company as Godfather, Godfather II, Schindler's List, and other consensus top-ten films? Is it really one of the ten best films of all time? First off, the villain of the film, Warden Norton, is an incredibly cartoonish, two dimensional bad guy. He and Cal from Titanic could have a ""pure-evil-for-the-sake-of-being-pure-evil"" standoff. Aside from greed, we have no idea what made him who he was. The Warden is pure evil, and is willing to kill the prisoner who can help prove Andy's innocence in cold blood. And yet, even though Andy is the one man who could expose him and all his criminal dealings, he doesn't do the simplest thing and just kill Andy. Why not? Because Andy has to wind up hugging Red on the beach years later.Secondly, think about the scene where Andy locks himself in a room and plays classical music over the loudspeakers to the rest of the prisoners, who stop in the courtyard and stare up in awe and wonder. Are you kidding me? The scene tries to be a powerful, emotional peak in the film, but it comes off as laughably implausible, even in the 1950's.Finally, the movie makes it a little too easy on the audience by giving it all the answers. Is Andy guilty? Does he really escape? Will he and Red ever meet up again? Nothing is left for the audience to wonder about, no ambiguity — everything is spoon-fed to the audience in tasty, happy-ending bites, right up to the final ""hug on the beach"" scene. Wait this movie ends with happy people hugging on a beach? Yes it does."
" Greatest movie ever made.
",spoiler,"The Shawshank Redemption offers a life lesson; that no matter what, hope must never be lost. Hope is a good thing. In addition, it shows the true benefits of friendship, of those that care for you.Andy Dufresne was sentenced to two life sentences for the murders of his wife and the ""fella she was banging."" Inside, he meets Red. Red will learn a lesson from Andy, that hope cannot be stripped from you, no matter what is done to you, no matter what happens, no matter how we suffer, hope will always be there to comfort us. Andy's education gets him benefits with the warden, who makes him his ""financial pet"" for his money laundering activities. He does not know however, that his world is going to come crashing down on him.This movie has had a very poignant and influential impact on myself. I do not get tired of seeing it, and every time I do, I feel like nothing in this world can hurt me. Only one word comes to my mind when describing the power and beauty of this movie. Perfect.Hope will set you free."
" This movie worms its way into your soul.
",spoiler,"I have a friend who hasn't seen the Shawshank Redemption, and his comment was essentially this: ""I hate prison movies, and I hate religion movies, so I'm not gonna see a flick that has both aspects in it."" His loss. This movie, based on a Stephen King novella, is on my all-time top ten. Of course it has morals and many lessons we can learn, but bottom line, it is a great movie. Even though we know that Tim Robbins is innocent, he acknowledges his guilt on a more subtle level, his failure to be a good person. That he is in prison affords him the opportunity to become a ""good"" man for the first time in his life. He touches the soul of many inmates, in that he educates them in some of the finer things in life, namely, good music and great literature. (He corrects an inmate's pronunciation of Alexandre Dumas' last name from ""Dumbass"" to the correct ""Dumah"") The last quarter of the movie is spot-on great. We are always touched by redemption themes, just look at how popular ""Scrooge"" and ""It's a Wonderful Life"" have become over the years. Shawshank simply is too good to miss."
" A true story of friendship and hard times
",,"Shawshank Redemption is one of those infamous movies you never stop hearing about if you are a crazed movie fanatic. I've been through the entire top 250 list up and down and this is going back and fourth between #2 and #3 struggling with Lord of the Rings: The Retrun of the King. I had to see this movie to see what all the fuss is about.Based on Stephen King's novel, The Shawshank Redemption is a terrific adaptation of his book. The acting, I mean don't get me started. Tim Robbins and Morgan Freeman were perfectly casted and fit so well together. What I mean in my title to my summary is, I felt that I could relate. This reminded me so much of my friendship with my best friend, because her and I are so close and would do anything for each other. Even wait until the end of time just to hang out and talk again.I felt this story also brought up major important points, what does a convict do after so many years in prison? Pretty much a good job is out of the question, same with a decent place. Your family might disown you and everything you knew was in that prison. It's sort of like being shoved from a lake to an ocean and you're drowning with no life preserver. This movie actually got me thinking about that.Also there is the final notion of the court systems, because we are also dealing with Tim Robbin's life. He keeps claiming his innocence and no one will listen to him or believe him. I felt awful for him, I know there are a lot of men and women in prison who are innocent and are paying for other people's crimes.I would highly recommend The Shawshank Redemption, I believe it's better than Lord of the Rings: The Return of the King. So watch it and understand this movie, it's important. This should be watched by everyone and you get out of the movie what you bring into it.10/10"
" Nothing special
",,"This is just a typical prison yarn with some mawkish sentimenttossed in. I really don' t understand the fuss. I guess some peoplelook for grandeur and prjoect it onto middling, palatable materiallike this. That's the only explanation I've got for the unwarrantedpopularity of this flick. Production credits are fine enough, as is theacting but it certainly doesn't belong on any repsectable list ofgreatest films of all time."
" Good but not great
",,"Good acting from all concerned carries the rather simplistic and obvious storyline beyond the saccharine, but the villains are really predictable in their villany and the storyline, while initially moving and affecting, seems forced and unreal once you step back from Robbins and Freeman's performances.In other words, a high impact movie that rapidly loses credibility with considered thought after viewing. Far more worthwhile, though, than many other similarly stretched dramas and by no means a failure. But by no means in the top rank of movie making."
" Frankly, I don't get it
",,"''He that lives upon hope will die fasting.'' - Benjamin Franklin Frankly, I really don't get the praise for this film. It wouldn't even be in my Top 250. The only thing my spouse has been able to glean from researching the topic on the internet is that psychologically people seem to like the film more and more upon repeated viewings. Well, that and Morgan Freeman's calming voice. Not that challenging cinematically and a bit of a fantasy that pawns itself off as gritty realism, to be honest. Not to be an alarmist, but part of me wonders whether this film would be Exhibit A should the country ever descend into a fascist dictatorship much like ""From Caligari to Hitler"" by Siegfried Kracauer examined German film during the rise of the Nazi's after World War I. There is something going on on a group psychology level here that bears examination."
" Truly brilliant, moving and flawless.
",,"I know 'Best Movie Ever' sounds like such a cliché, a phrase used to death. Many people use it on movies which really do not deserve to be called the best movie ever. I believe that the phrase ' Best Movie Ever' should be reserved for one movie only. The Shawshank Redemption. Not so long ago on IMDb, The Shawshank Redemption was ranked 2nd. This, naturally, compelled me to buy it, and then i discovered what makes up a truly great movie.Simple plot, wonderfully acted and directed.Since watching The Shawshank Redemption, i have been preaching to all my friends to watch it. And here i must do the same. It is ranked #1 on IMDb for a reason. It is the best ever. It will move you. You will love it. If you haven't seen it, watch it.10/10"
" Why film beats books
",,"The Count of Monte Cristo isn't a very good book, and has spawned a few pretty poor films, but it's the ideas which make it an enduring story. Now whether Stephen King was consciously inspired by Dumas's (""Dumass's"") book when writing the original short story I don't know - what I do know is that Frank Darabont took a dour, typically coarsely-detailed potboiler and evolved it into something special. The big step for me, was that having taken an interesting idea and made it good, Darabont then found an ensemble cast and a cinematographer who could make it sing. I don't think there's a dull line of dialogue in the movie, and barely a camera shot either out of place or wasted. Why it is that equally talented filmmakers can spend millions and produce the kind of mindless gibberish which actually wins Oscars (like 'Braveheart' did in the year 'Shawshank Redemption' was nominated) I'll truly never fathom. Maybe there should be another way of formally recognising talent: wait ten years then take a vote - that way the mindless and the popular will have time to find their level and what's left is worth remembering."
" A prison drama starring Tim Robbins and Morgan Freeman.
",,"My favorite movie ever.  These are words that basically describe how I feel about this movie.  A prison drama does not sound like an entertaining movie, but this is very entertaining.  Tim Robbins (The Player, I.Q.) stars as Andy Dufresne a smart man convicted of killing his wife and her lover.  He arrives at Shawshank prison completely out of place, but adapts and becomes best friends with one of the prison's head convicts, wonderfully played by Morgan Freeman (Driving Miss Daisy, Seven).  Soon the warden, played by Bob Gunton (Midnight in the Garden of Good and Evil, Broken Arrow), enlists his help as a banker, to help with getting some extra (illegal) money and other things.  It doesn't sound like a great movie, but trust me this is the best movie I've ever seen, and everyone I know liked it.  Tim Robbins is great in the lead.  Bob Gunton is good as the twisted warden.  William Sadler (Solo, Die Hard 2) is solid as a fellow convict.  Clancy Brown (Starship Troopers, Highlander) is excellent as the sadistic head of the guards.  Finally, James Whitmore (The Relic) and Gil Bellows (Snow White: A tale of terror) give the best supporting performances as fellow convicts.  A must see."
" Not the best prison movie
",,"This movie is a mystery to me. I couldn't find anything exceptional on it. It's another HBO stuff, without any aesthetic achievement and It's absolutely conformist. But there is a fact: people love it. I want to be fair: the movie is OK, but people put it in the same place than The Godfather! Maybe I'm wrong, but it's not the best picture of all the times, not even the best prison picture of all the times. Now I'm remembering ""Cool Hand Luke"" or ""American Me"", they are stronger and wiser. But..people has the last word."
" Ho hum....
",,"I can't say much more than I was incredibly underwhelmed by this film. Perhaps it was that I had been told what a great film it was by all and sundry, but I found it utterly average.  I am afraid I just didn't get what was so fantastic about the movie.  Don't get me wrong it was an entertaining film but not the masterpiece I was lead to believe it was. Sorry."
" To predictable
",,"WEll I had high hopes for this movie.  But it fell way short.  I was hoping it would keep me guessing, but this movie was easy to predict what was going to happen.  Though I did think the acting was good by both main stars.Jason"
" Cliche
",,"This film is nothing but one cliche after another. Having seen many of the 100's of prison films made from the early 30's to the 50's, I was able to pull almost every minute of Shawcrap from one of those films.While it is visually well made and acted, the story has every plot point of the ""standard"" prison film. They have the evil warden, innocent main character, friendly guilty guy, thugs and one good old prisoner. Don't waste your time on this one. Rent or buy some of the classic's of the prison genre."
" my backlash vote
",,"Saying this is the #2 movie of all-time is like saying McDonald's makes the best hamburgers. They're both palatable, predictable, inoffensive products that are easy to digest. Both have happy endings-- that is, if you find the stunning speed with which a McDonald's hamburger flushes out your digestive tract to be a ""happy"" occasion.All you need to know is that Shawshank has the exact same ending as ""Trading Places."" So why not make ""Trading Places"" the greatest comedy of all-time?? What the hell, why not make it #3 on IMDb? It too is competent and utterly middle-of-the road in terms of quality and originality within its genre.Instead of Dan Ackroyd and Eddie Murphy laughing it up on a Caribbean beach after besting the forces of evil, we get Morgan Freeman and Tim Robbins. It's the exact same ending! Shawshank was OK when I saw it when it came out. But count me among the backlash group that would rather see it with the 6-7 rating that it deserves. Thusly, I hereby cast my symbolic 1-star vote."
