" Hard to refuse
",spoiler,"It could be said that the film-adaptation of Mario Puzo's novel marked the beginning of a new era, as it established talents hitherto unknown to the wider public, including Al Pacino, Diane Keaton, and director Francis Ford Coppola. Furthermore, THE GODFATHER is often thought of as a ""comeback"" to Marlon Brando, which apparently puzzled the actor himself, as he pointed out in his autobiography that he'd been doing movies without considerable intermission for the last twenty-or-so years. However, the claim may not have been so unreasonable after all, as the role of Vito Corleone made Brando truly sought-after again. By the time Brando embarked on the role, no major studios would hire him due to a reputation for being ""impossible"" to work with, and Coppola was only able to convince Paramount that the actor was simply tailor-made for the part and could not be neglected by having him do a screen-test first. Considering that Brando had once revolutionized acting in America through his raw, unmasked portrayals of Stanley Kowalski and Terry Malloy in the 1950's, this procedure may sound shocking, but once accomplished, Brando proved that he remained the king of acting in the end. His portrayal of Corleone may strike us as being somewhat of a caricature today, as it has been endlessly imitated (and parodied) since, but Brando did in fact attribute the character with far more attention to complex detail than seen in a typical movie ""gangster-boss"" up till that time. That Brando's performance has now, in the eyes of younger generations such as my own, turned somewhat into a cliché is simply the inevitable result of his initial originality.Also Pacino, Keaton, James Caan and Robert Duvall are, of course, quite outstanding in their roles. Particularly in Pacino's case, his handling of his character Michael Corleone's dramatic development as a person which is so crucial to the story, comes off as completely convincing. From being apparently a rather sympathetic character at the beginning, he changes as he becomes increasingly involved in his father's business life. It is this devoted focus on character development, as well as on how conflicting aspects of a personality interchange such as in Vito Corleone's case, that truly make the story so intriguing as it is. However, it is one thing to have a story of nearly endless potential, but this does not necessarily result in a successful cinematic interpretation of it. Other than outstanding performances, the direction of Francis Ford Coppolla is, of course, more than merely significant; even if one neglects the other qualities of the film, it may be treasured for its own sake, due to Coppolla's extremely competent, innovative techniques. There seems to be too many scenes and moments to pick out just one or two favorites; his ability to define the mood and atmosphere of a particular event through a painstaking attention to every single detail, is arguably of equal impact to the story as the performances of the actors, and make the film a visual delight. This is no less impressive when considering that THE GODFATHER was Coppolla's first major film; he was to establish himself further into the decade with other brilliant films such as THE CONVERSATION, APOCALYPSE NOW and this film's second act.When released in 1972, THE GODFATHER turned out to be, not surprisingly, one of the most widely-seen, lavishly- praised films in the history of the medium, and earned three Academy Awards out of eleven nominations (Marlon Brando's refusal to accept the award, due to the ""treatment of American Indians today by the film industry,"" has become famous in its own right). This is not to say, however, that THE GODFATHER is a film one is likely to grasp at first viewing; I, for one, did not quite understand its incredible reputation at first (though I did think it was a good film). Much as with CITIZEN KANE or BLADERUNNER, it is probably required to view THE GODFATHER through an historical context, and compare it to other films made around the same time, to get why it is so much adored. It helps matters that it's not only brilliantly made but really entertaining as well, so you're likely to have a good time no matter how you watch it."
" Re-configured Genre
",spoiler,"During the 1970s, American directors decided, like their French counterparts did in the previous decade, to elevate and transcend the genres that appealed to them as children growing up in the 1940s and50s. Lucas took Buck Rodgers and Science Fiction to new levels, as didSpielberg with the Action/Adventure movie.Some re-made war movies in their own image; others re-configured the Western. Coppola took a stab at elevating the gangster film from B-movie to artistic masterpiece.On some level, he succeeded, transforming the gangster film from movies about crooks to movies about crooks and their families.Though it may not seem like such a difference, adding that familial component made movies about organized crime much more interesting than they had previously been. When critics discuss the great gangster films, few films made before the Godfather are mentioned. The Godfather, in one sense, made gangster movies as we know them. That is no small feat and Coppola ought to be commended for that. He made a solidly acted and directed film in a genre not usually known for those attributes.However, the Godfather is not the greatest movie of all time. It is not even the greatest gangster movie (that would have to go to Goodfellas) or the greatest movie of 1972 (compare it to the dynamic performances of Sleuth, the absolutely absurd and insane Ruling Class, and Bunuel's masterpiece, the Discreet Charm of the Bourgeoisie and you will find the Godfather lacking).Do not mis-understand: the Godfather is an eminently watchable movie, filled with great performances and guided by the sure hand of a very gifted director. It is simply, though, a very good movie - no more, no less. Perhaps I'm able to take a step back from The Godfather because I wasn't there at the timeI understand its appeal and I understand why people call it one of the greatest motion pictures of all time, but I cannot agree with them. It lacks an intangible quality that all great movies have; it lacks an aura. Movies like Close Encounters and Chinatown have an aura that, though difficult to describe, simply exudes greatness.The Godfather lacks that intangible quality while maintaining all of the tangible qualities of a great film. That one, almost invisible piece, though separates the very good from the great. That intangibleis vital and is something this film simply does not have."
" There's no way this could be #1.
",,"After watching a lot of the movies on the IMDb top 250 list, I have to somewhat agree with where the movie is placed. I watched the #2 movie, Shawshank Redemption, at least five times and it was just awesome. Finally, I got The Godfather and expected a lot from it, seeing that it would have to be better than Shawshank Redemption. However, I could barely sit through half of The Godfather. Absolutely NOTHING happens. Yeah, so some guy gets shot. Then some people get angry. Wow.Anyway, I would have to grudgingly say that the acting is pretty good, but good acting doesn't make a movie worth seeing. As an old movie, I guess that the overall quality can't be too great. But, even with all that aside, this movie still lacks a good plot, and, maybe even more importantly, emotion. The Shawshank Redemption really made me sympathize with the characters, while this movie just made me go to sleep more quickly (it was that boring).I wouldn't recommend this movie to anyone."
" ""Perfection...""
",,"The Godfather (1972)Number 1 - 1972Number 1 - 1970sTop 5 - All TimeAn offer you can't refuse ...The Godfather is considered one of the greatest films of all time, perhaps the best. Marlon Brando's perfect portrayal of Mafia boss Don Vito Corleone is simply unforgettable and one of the finest performances everFrancis Ford Coppola adapts Mario Puzo's superb novel in a breathtaking fashion.Upon its release in 1972, many people knew that something special was expected - the result, one of, if not the greatest and superior film of all time. I won't sit here defending this colossal masterpiece, it needs no such thing. The Godfather is the definitive inside to the operations, bonds and thoughts of the Mafia. Only one other film manages to give us a breathtaking panorama of the Mafia and that is Martin Scorsese's 'Goodfellas'. Every gangster film is measured alogn the breadth of The Godfather:'The best gangster film since The Godfather'Coppola has created something so powerful, so unique that essentially cemented a whole new genre of film-making. This film did not follow stereotypes, arguably it created them. Breathtaking direction, incomparable acting, one of the best screenplays in the history of film amount to one of the most memorable achievements in film history.-10/10-"
" Has its moments, but not the best film
",,"'The Godfather' is one of the most well-known films of all time, and its popularity has made it a legend. It is the ultimate Mafia film. The film crops up in everyday conversation: the memorable scene with the horse's severed head and the dead of the Mafia man in the tomato garden while he is chasing the little boy around. It's one of those films that some consider the best film ever made -- that is, by some people but not by me. While I thought that some of the scenes and story were done brilliantly, some of the film was difficult to follow. I've seen much better films that 'The Godfather', and despite some of the good scenes and the photography, I would only classify it as an average film. Good, and it probably could not have any better, but it just failed to really inspire me as a film."
" The Godfather
",spoiler,"The most brilliant and famous gangster crime film in history. The late, great Oscar and Golden Globe winning, and BAFTA nominated Marlon Brando stars as Don Vito Corleone, or The Godfather. Introduced, and Oscar, BAFTA and Golden Globe nominated Al Pacino also stars as his son, Michael Corleone. They are a family that do a lot of ""business"". The Godfather is meant to help people with problems, and solve them how ever intense or simple they are. When Vito starts to feel ill Michael has to take his place until he is better. In the end Vito dies and Michael becomes the new Godfather. Also, he eliminates all of Vito's enemies to avenge his death. Also starring Oscar and Golden Globe nominated James Caan as Santino 'Sonny' Corleone, Richard S. Castellano as Pete Clemenza, Oscar BAFTA nominated Robert Duvall as Tom Hagen, Sterling Hayden as Capt. Mark McCluskey, John Marley as Jack Woltz, Richard Conte as Emilio Barzini, Al Lettieri as Virgil 'The Turk' Sollozzo and Diane Keaton as Kay Adams. A work of genius from Oscar and Golden Globe nominated (lost Oscar to Bob Fosse for Cabaret) director Francis Ford Coppola, with a superb sequel followed, and unfortunately the rubbish third film. It won the Oscars for Best Picture and Best Writing, Screenplay Based on Material from Another Medium, and it was nominated for Best Costume Design, Best Film Editing, Best Music for Nino Rota and Best Sound, it won the BAFTA for the Anthony Asquith Award for Film Music, and it was nominated for Best Costume Design, and it won the Golden Globes for Best Motion Picture - Drama, Best Original Score and Best Screenplay. Marlon Brando was number 30, and Al Pacino number 1 on The 100 Greatest Movie Stars, Pacino was also number 26 on The 100 Greatest Pop Culture Icons, Brando was number 11 on The 100 Greatest Sex Symbols, he was number 4 on 100 Years, 100 Stars - Men, Pacino was number 5 (along with Robert De Niro), and Brando number 1 on The World's Greatest Actor, Michael Corleone was number 11 on 100 Years, 100 Heroes & Villains, the film was number 2 on 100 Years, 100 Quotes (""I'm going to make him an offer he can't refuse.""), it was number 5 on 100 Years of Film Scores, it was number 11 on 100 Years, 100 Thrills, it was number 46 on The Ultimate Film, it was number 3 on 100 Years, 100 Movies, and along with the sequel, both were number 2 on The 100 Greatest Films. Outstanding!"
" Good, Maybe Great, Not The Best Movie Ever
",,"Like I said: Definitely not the best movie ever. While the movie had its good points, I can't see why it's number 1 on IMDB. I don't even think it was better than Goodfellas, or even better than the other two movies I rented (American History X, Casablanca). Oh well, still good entertainment, looking forward to Godfather Part II."
" I really don't understand what people see in this movie
",,"I just don't get it. Sure the acting in some parts of the movie is good, but honestly, the entire ""angry Italian""-role is probably the easiest character to play. And i really don't get how every other character other then the ""angry Italian"" seems underdeveloped, plain boring and uninteresting. The only way for you to like this movie is by sympathize with the characters. And sympathizing with the bad guys (since almost every main character is a murderer and a mob member, even the protagonist is a bad guy)is difficult, although not impossible. If the director makes the evil sides of those characters redeemable, then it would be a lot easier for the viewer to sympathize and worry about the protagonist if he/she was in danger. When i however see Michael Corleone in danger in this movie, every time i wish for him to be killed, for i feel nothing for him. Which means that watching this movie was a waste of time. Although the soundtrack is quite good so instead of a rating of ""1"" The Godfather will receive a ""2"" out of generosity..."
" It' looks expensive
",,"I saw Godfather when it came out. I don't remember the movie but I remember going out to the lobby 2-3 times to get away from it and take a break. It was soooooooooooooo boring. It was like it was in slow motion or something and I just didn't care about anyone or anything including the plot.I recall hearing that Brando stuffed cotton balls in his cheeks to get that effect and I couldn't not think about it during the movie. It looks like a lot of movie was spent on this movie to create the look of a certain era but so what.I could see people's lips moving and hear people talking but the dialog might as well have been entirely in Italian as I had trouble paying attention. My mind would wander and I really didn't follow the plot or care. For some reason, the dialog seemed trapped in the movie itself as though I was watching it through a window that was muffling the sound a bit. Weird.Many people may think this is the best movie ever but many people also thought the earth was flat in 1491. When it comes to movies, it only matters to me what I think."
" To Many Unseen Plot Points
",spoiler,"The Godfather series stands as the best in the mob dramas, butthat doesn't mean it is as spectacular as advertised.  In generalmob dramas have been overrated from Godfather to the SopranosTV series.  The main problem with The Godfather is that many plotelements are not shown or even described.  The followingexample is a *spoiler* so if you don't wish to hear a fairly majorplot point don't read on.  In the middle portion of the film Sonnypicks up the phone and then goes racing off in the car with othersscrambling to follow.  He then is gunned down.  Neither the topicof the call nor the reason he was killed are told to the audience,leaving them wondering why it happens aside from the usualtension throughout the movie.  These types of skimpy explanations make too many parts unbelievable that the plot is aweakened form of a potentially great plot.  Outside of that themovie features fine acting and scenery for a decent butdisappointing experience."
" An overrated classic.
",,"Personally, I found this movie to be quite overrated. Even though it was a good movie, I see very little that makes it great. The movie is long, and often long winded. The only standout that I see is Brando's incredible acting. Mr. Brando and Al Pacino both make this long film bearable."
" Stupid!
",,"The movie was based on a very bad book with a horrible language and style. It's no secret that the movie is better than the book, but it doesn't make it good.The story that turns violent ruthless criminals into men of honor and the horrible world of crime into something beautiful and almost royal.It's unnecessarily violent and why did Brando put paper towel in his mouth? I mean I like him as an actor, but this character is absolutely ridiculous.I don't understand how anyone could give an Oscar for that film! It's just stupid!"
" Massively over rated...
",spoiler,"For years my boyfriend has been insisting that I watch this film - finally I did - big mistake... My issues with this film are multiple ...The pacing of the film is just terrible it's soooooooo slow and yet at the same time rushes through many things leaving many questions unanswered.Character development is beyond terrible especially when it comes to Michael Who goes from nice guy who is nothing like his family to sociopath with no shades of grey in- between .The relationships are also poor - one minute Michael is in love with Kay the next minute he's in Sicily and, in what feels like 5 minutes, married to Apollonia, then about 5 minutes later she's dead and he's home and married to Kay before Apollonia corpse is even cold...Smaller issues include the fact that Michael seems to have a black eye for approximately a year - either that or he spent about a week abroad in which time he managed to get married. Also would have been nice to know what happened to Connie after getting beaten up by her husband - clearly she must have phoned Sonny I assume.... Did she lose the child ?... Or is that the child that Michael was godfather to - if so where did Michael's 4 year old son come from.... I guess I was asleep when that was explained or maybe I'd just lost the will to live. All in all I found the film slow boring and rife withe cardboard cut out characters....My tip avoid.... Especially if you watch with someone who loves the film...."
" Nah
",,Might be a lot of people's favourite but I can't gel with this picture. And I've tried!
" Probably - if not definitely - the most overrated movie of all time
",,"In a word, underwhelming. The Godfather is a decent film with some strong acting, but I did not find any exceptional or unique quality in the film that would render it a masterpiece. It's a simple a mob story in which everybody is an antagonist; the story is not gripping, the characters are hard to care about, the camera work is adequate but not in any way remarkable, the list goes on. I don't think The Godfather is a bad movie, but in no way is it the best I've ever seen, or anywhere close.The movie has been so hyped that I really was expecting to see the best movie all time when I watched it. What I saw was a decent flick with some very quotable moments, but in my mind the film has no singular or superior quality when compared to other great films. Monstrously overrated, but still a respectable movie."
" The Godfather is no doubt one of the top five or six greatest films ever made
",spoiler,"The Godfather is an insightful sociological study of violence, power, honor and obligation, corruption, justice and crime in America. Part I of The Godfather Trilogy centers on the Corleone crime ""family"" in the boroughs of New York City in the mid 1940s, dominated at first by aging godfather/patriarch ""Don"" Vito Corleone (Marlon Brando in a tremendous, award-winning acting portrayal that revived his career). A turn-of-the-century Silician immigrant, he is the head of one of the five Italian-American ""families"" that operates a crime syndicate. The 'honorable' crime ""family,"" working outside the system due to exclusion by social prejudice, serves as a metaphor for the way business (the pursuit of the American dream) is conducted in capitalistic, profit-making corporations and governmental circles.This epic story traces the history of their close-knit Mafia family and organization over a ten year period (although the specific words ""Mafia"" and ""Cosa Nostra"" are not found in the film's script - they were replaced with ""the family""). The presiding, dominant Corleone patriarch, who is threatened by the rise of modern criminal activities - the drug trade, is ultimately succeeded by his decent youngest son Michael (Al Pacino), a US Marine Corps officer in WWII who becomes even more ruthless to persist. Family loyalty and blood ties are juxtaposed with brutal and vengeful blood-letting and the inevitable downfall of the family. Romanticized scenes of the domestic home life of members of the family - a family wedding, shopping, a baptism, kitchen cooking, etc., are intertwined with scenes of horrific violence and murder contracts - a total of 23 deaths litter the film. Over 50 scenes involved food and drink."
" Arguably, the greatest film of all time.
",,"The Godfather in one word...Perfect. This film has some of the best scenes I've seen all my life. The script is superb and the director is one of the best in the business. The actors were great and all played a vital role in this masterpiece. Marlon Brando and Al Pacino have possibly given their best performances in this film than any other they have starred in. Some people might not like this film because it's too long but I think that's sad. People like them should absolutely give this film a chance and if they still don't like it then there is something completely wrong with their taste in movies. Overall, The Godfather is an outstanding achievement of Hollywood cinema and it delivers on ALL accounts. There is nothing bad I have to say about this film. It is literally perfect.I give The Godfather a perfect: 5/5 or 10/10"
" Best Film Ever?
",,"No.1 Movie of all time? I think that's what ruined it for me, I sat down expecting to watch the most spectacular cinematic experience of my life - but instead I ended up sitting rather bored for the good part of 3hours. Everything about it just lacked in moving me, the vengeance was untouched, parts of the story seemed to obvious and other parts just left untouched. Thoroughly this was the most disappointing film I've ever seen, not the worst, just the most disappointing. I'm not trying to change anyone's thoughts on the film or make out the film is bad - just in case anyone gets the impression. Thanks"
" Overrated
",,"A mate of mine loves this film, and the whole genre to boot. He made me watch this, instilling in me the notion that it was the second best film ever, behind its sequel. Im glad I watched it, if only to argue with my mate. This film is overrated. It's good but not good enough for a top ten spot, especially when there are better films of its genre out there. Goodfellas comes to mind, and I even found Casino more entertaining.Basically, I like a film which leaves me thinking about it, and moved. This didn't really do either. Apparantly the sequel is better. I hope so."
" Not That Great, What're People Smoking?
",,I saw this movie twice. It's an alright movie but really has noexceptional value. Certainly not as much as everyone seems tothink. I believe people heap praise upon it because other peopleTELL them this is the best movie ever. I say to those people growa backbone and watch some better movies.
" More like the ""Godless"" Father....
",,"Quite possibly the MOST over rated film in history. Never has there been so much made of so little. It is an OK movie if you like discriminate killing and foul language and the glorification of ""gang"" lifestyle. This movie hardly belongs in the top 50 let alone be in the #1 spot. Do you know what the saddest part of this movie is? That it was remade two more times with the Godfather III being quite possible the worst remake EVER. I'm not saying you won't like the movie. It is entertaining at times and certainly some very good lines have come from the movie. I just can't stand when movies can't stand up to their own hype."
" A fairly good mob movie, which delves deep into the murky waters of the crime world.
",,"When I first went on this site, I was so excited what the top movie was I nearly exploded. When I saw that this prestigious position was taken by the Coppola classic, The Godfather, I was like ""Ah, not what I expected, but it seems deserving."" When I actually rented it out in the hope that it would be the best movie ever, I was quite shocked. What I'm trying to say people is DO NOT expect it to be the best movie ever made, because it is far from it. It takes SO MUCH out from the original book that you'll wonder if the book and the movie are written by the same person.That's not to say this movie is bad, but rather it misses out on so much from one of the greatest books I've ever read. Where is the Adventures of Johnny and Nino!? Where is the vaginal surgery?? Why isn't Doctor Jules in this movie?! Why the hell did they make Tessio insignificant? Why didn't they let you know more about Paulie Gatto?? The only reason you'll want to see this is if you are a mob movie fanatic or so you will understand the 2nd movie more (which by the way is in every respect better). It is a good movie, but there are many flaws such as the acting quality, the way that you must practically smash your windows because your turning the volume up so high to understand what they're saying among other things. Good movie, but not #1."
" Perfect
",spoiler,"First I would like to state that I am 20 years old this movie was made 16 years after I was born, but it is my favorite movie of all time. I really get annoyed when I hear this nonsense about young people can't judge movies because they haven't seen all the classics, well I have seen them all , Casablanca, Citizen Kane, On the Waterfront, North by Northwest and so on. I own all three of these movies, and the original is the best, 2 is very close to the original and 3 is decent. I also hate these people who judge this movie poorly because its all about Italians its pathetic I read so many comments here and everywhere that the sole basis of a poor rating is it being about Italians its a joke, Like in on the waterfront when Marlon Brando's character, transitions from a goon for organized crime to at the end of the film a changed man who wants to be a better man, Michael Corleone's character I feel is the greatest transformation in all of film history, he changes from this nice quiet military, war hero, good citizen, to a dark, ruthless, emotionless character, which he really has to do the collapse of his family. That alone i think makes this movie great, not to forget how great Marlon Brando is in this along with James Caan and Robert Duvall. This movie broke a lot of barriers in film, starting a lot of trends and setting standards for so many other mafia movies, like Goodfellas, and the Departed etc... I really think that if you have never seen it you should invest some time because you will not be disappointed."
" Not the masterpiece people claim it to be.
",,"So, the best movie ever? No. Not in my opinion, but I can see where the sayers get it. the Godfather was rather ground breaking film for it's time, a rather bold film, but still it's not the cinematic masterpiece everyone keeps raving about.Coppolas best film is ""Apocalypse, Now"". That is something that is extremely hard to top. When you compare the two the style of directing is so different, that they almost look like they were shot by two different directors.Godfather's biggest issue is poorly made editing, unnecessarily lengthened out scenes and totally unnecessary scenes, but then again what can you expect of a film, which was something, or so I've heard, that even the director was frustrated about. Some scenes just linger on the screen, without any evidence, that the director really knew what he wanted, and, in the end, the producers decided to amp it all in the film just because the material was there.The best thing about the film is acting. There's no way denying that. This is the film, which shows why people think Marlon Brando is one of the greatest actors of the history. This is the film that showed us the genius of Al Pacino.It's been some time since I've seen part 2, but I remember liking it better, I've always thought it was a vast improvement from the first one."
" A Landmark in Film
",,"Well what superlatives can i give a movie that probably has had them all. This film is and will remain a classic in any era. Up step Al Pacino, from virtually nowhere this actor, amongst a frighteningly illustrious cast, absolutely blows them away and gives a performance that has given him legendary status.Everything about this movie, form the acting, to the direction to the sound track is perfect in every sense of the word. Most people that have not seen the movie will probably think of it as a classic gangster movie, but it so much more then that, family, love, romance, revenge all this in one movie is truly remarkable.For me this movie is my all time favourite it gets better every time I watch it and it rightly deserves to be at the top of the all time movies"
" Execlent movie but short changed the book
",,"This is an excellent movie. It has great actors great scenes and a great storyline. There is only one complaint that I have about it, a lot of the material covered in the book is not in the movie. Without giving away too much of the story there are many ""books""(more like parts to the book) of the Godfather novel, such as the book II( focusing on Johnny Fontaine). Other than the exclusion of some parts that aren't focus on the main characters this is an extremely close adaptation of the novel( word for word in many sense epically near the begging of the movie). Al Pachino is at the top in this movie and steals the show, Brando is great also and Robert Duvol as Tom Hagen was wonderful.This is one of the best movies ever made."
" The Godfather and Othello
",spoiler,"I am studying Shakespeare's Othello in my Literature class, and i cant believe how much of The Godfather (trilogy) relates to the play.There is xenophobia-Both Othello and Michael are military leaders who are somewhat distanced from their society (the trials in part 2) The idea of Othello and Michael both wanting redemption at the end of their lives by God (Othello kills himself, whereas Michael crushes his internal personality) Women become the object of the men around them, but lead them to their deaths- Sonny trying to save his sister from her husband, & Othello being destroyed by Iago's manipulations about Desdemona's infidelity The patriarchal society, where both Desdemona and Kay are excluded from society The over trusting nature of Othello vs the suspicious nature of Michael The theme of family and the destruction of family internally There are a few other similarities, but i cant think of them at the moment So i simply present this idea as something to look into.Hope this provides some food for thought :)"
" Truly masterly film-making, right up there with Citizen Kane, Lawrence of Arabia and Schindler's List
",,"STAR RATING:*****Unmissable****Very Good***Okay**You Could Go Out For A Meal Instead*Avoid At All Costs The epic tale of Don Vito (Marlon Brando) head and patriarch of the Corleone crime family.When a rival family tries to muscle in on their patch,they offer the usual resistance.But when the Don is brutally gunned down in the street,a vicious attempt on his life,it falls to his sons,Michael (Al Pacino),the youngest,a Vietnam vet just returned home from active service,Fredo (John Cazele) the more reserved,prone-to-mistakes brother and Scillio (James Caan) his hot-headed,violent son,to settle the score both amicably and with mettle.It's funny that just six days ago I was reviewing a film that ranked #18 on the bottom 100 list and yet today I'm reviewing a film that ranks right up at #1 on the top 250.Yet,indeed,this is truly an epic film that everyone who would like to call themselves a film connoisseur owes it to themselves to see.Brando sadly passed away last year.If not for his extroverted private life,he will undoubtedly be best remembered for his leading role here,despite the staggeringly short amount of screen-time he actually occupies.Pacino too really launched his career here,and it's amazing to look back and see how young and fresh-faced he looked.In supporting roles,the film also undoubtedly helped make big names out of Caan and Robert Duvall as the family lawyer.Even the director,Francis Ford Coppola,probably never made anything that matched this (especially if you consider the chunks of cr*p he was shooting out later in his career.) What I found most notable about the film is actually the sweeping,powerful score that plays over all the scenes with a majesty that is truly compelling and will stick in your mind for a while after you've seen it.But more than that,it is a film that is truly rich and flowing with texture and depth,that manages to flow with the vitality of the characters.I have a short attention span,like a lot of people of the MTV generation,so it's a film you might find hard to settle down and watch without fidgeting around a lot.But anyone who sees it would be unable to deny that it is,well,really what film-making is all about,truly masterful,fulfilled,dynamic stuff that puts a lot of the rubbish that gets spewed out today to shame.*****"
" not the godfather of all movies
",,"As much as i did enjoy this film, and was intrigued throughout, I still don't like to see it gain the repetitive status of 'the greatest movie of all time'. I feel a movie has to have a more relevant context than the glamourised lifestyle and crooked dealings of Italian-American mafia to gain such a grand title. However, admittedly, unlike 'The Goodfellas' for instance, 'The godfather' is not glamourised that much, and I'm thankful for Coppolla turning what was at times a tedious book into a 3 hour long gripping tale. I did enjoy the book, but it's lucky that Coppolla was the man who got his hands on it. He turned some of 'The Godfather''s sections into the most mind-bendingly gripping scenes ever.In a film genre that is incredibly overrated, 'The Godfather' certainly stands head and shoulders above the rest, however, i feel it's genre should forever hold it back from being THE greatest movie of all time."
" Brando in the most charismatic performance of all time
",,"The movie has it all, and everything is handled to perfection.The plot is so intriguing, one never gets bored.The performances are top notch, especially Marlon Brando(the MOST CHARISMATIC PERFORMANCE OF ALL TIME), Al Pacino, Robert Duvall and James Caan.HIGHLY recommended for anyone who has missed the best movie ever made."
" Dull and boring
",,What? How did a film like this get a rating of 9? This bored the life out of me! For a start nothing happens in the first hour except a wedding! Once things do start happening the story is misleading and the plot is hard to follow. By the end of the film I was completely lost. Al Pachino has acted in better films(Donnie Brasco). Francis Ford Coppola has directed(The Outsiders) and produced(Jeepers Creepers) better films. 0 outta 10.
" Grossly and undeservingly overrated!
",,"I watched the DVD recently because everyone seems to be hyped about this 'greatest movie on earth'!! Well, I wouldn't waste your valuable time any further writing a lot here after wasting my good 3 hours watching so called God Father. I nearly died of boredom. Simply, this is one of the most boring, longest movies I have ever watched. And it is horrible! Is it a great story? No. Is it a great movie? NOT AT ALL!! It is just a welded work of so many boring, long celluloid pieces together. There is no stature, depth, matter or even an exciting plot. After all, Brando is a good actor but not that great in this one for sure. And I am still at a loss to understand why people give this rut 9.2!! It would of course be totally right just without the 9!"
" Lost For Words...
",,"I honestly don't know what to say ... This has got to be the worst movie i've ever had the misfortune to watch and yet it's getting such good reviews. Why anyone would give it a rating above 5 is a mystery to me. Is almost everyone on IMDb just wannabe critics or is there actually something that i just missed while watching this? I found it a challenge just to get through the movie never mind enjoy it! My advice to anyone thinking of watching this - don't, it will only disappoint you. There is no real plot or storyline and the movie is very disengaging. Characters and events are boring to follow and personally I feel that there are plenty more movies more deserving of the credit this movie is given."
" what is the big deal?
",,"I'm glad there are a few voices of dissent within all of the gushinghype listed here.  Do the fans of this movie rate ""Citizen Kane"" asthe 2nd best film of all time?  Then maybe listen to the Beatles andElvis Presley  as the greatest music of all time?   Is America undersome kind of cultural mass-hypnosis?  Grossly overrated on all counts."
